log_id,supplier_id,po_id,lead_time_days,on_time_flag,logged_at
579,8,1613,43,TRUE,17-08-2024 00:00:00
580,4,1615,3,TRUE,17-04-2025 00:00:00
581,2,1616,11,TRUE,27-02-2026 00:00:00
582,6,1619,19,0,16-05-2024 00:00:00
583,10,1626,2,,18-11-2024 00:00:00
584,10,1627,32,false,08-02-2025 00:00:00
585,9,1630,2,,15-01-2024 00:00:00
586,9,1634,18,,07-06-2025 00:00:00
587,3,1635,35,TRUE,05-04-2026 00:00:00
588,5,1644,29,FALSE,24-01-2024 00:00:00
589,10,1645,14,false,22-05-2026 00:00:00
590,3,1650,29,FALSE,18-12-2025 00:00:00
591,9,1651,41,True,21-02-2025 00:00:00
592,10,1652,47,false,16-07-2024 00:00:00
593,5,1653,18,false,12-09-2024 00:00:00
594,3,1658,9,True,02-02-2025 00:00:00
595,8,1661,20,1,06-11-2024 00:00:00
596,10,1664,56,True,04-09-2024 00:00:00
597,4,1672,46,FALSE,14-12-2024 00:00:00
598,3,1676,14,0,27-08-2024 00:00:00
599,8,1677,14,,08-11-2025 00:00:00
600,3,1678,46,1,03-05-2026 00:00:00
601,2,1687,12,1,31-05-2024 00:00:00
602,6,1688,32,false,03-02-2024 00:00:00
603,3,1689,52,1,24-03-2024 00:00:00
604,6,1694,6,FALSE,31-03-2024 00:00:00
605,4,1695,55,1,01-06-2024 00:00:00
606,2,1700,17,True,01-10-2024 00:00:00
607,7,1703,47,,29-12-2024 00:00:00
608,9,1704,28,1,27-10-2024 00:00:00
609,10,1707,25,0,20-11-2025 00:00:00
610,1,1711,8,,25-05-2026 00:00:00
611,8,1719,27,1,09-12-2024 00:00:00
612,2,1721,44,True,03-02-2026 00:00:00
613,7,1722,20,0,14-09-2025 00:00:00
614,8,1724,22,1,10-03-2025 00:00:00
615,10,1730,2,FALSE,02-02-2026 00:00:00
616,10,1732,,1,28-06-2024 00:00:00
617,9,1735,59,1,13-08-2024 00:00:00
618,1,1736,22,1,21-02-2025 00:00:00
619,4,1739,15,false,29-07-2025 00:00:00
620,9,1741,26,TRUE,03-10-2025 00:00:00
621,10,1744,49,,23-03-2024 00:00:00
622,1,1751,37,TRUE,19-05-2026 00:00:00
623,8,1756,16,True,23-06-2024 00:00:00
624,10,1766,54,1,08-07-2025 00:00:00
625,1,1776,21,0,20-11-2025 00:00:00
626,5,1777,,TRUE,20-06-2025 00:00:00
627,10,1779,24,false,14-12-2024 00:00:00
628,6,1781,2,0,14-09-2025 00:00:00
629,5,1783,18,1,08-01-2024 00:00:00
630,10,1784,49,FALSE,17-06-2024 00:00:00
631,2,1787,42,1,28-03-2026 00:00:00
632,2,1788,28,,05-03-2026 00:00:00
633,9,1789,45,,28-07-2025 00:00:00
634,9,1790,53,FALSE,15-02-2025 00:00:00
635,8,1792,8,1,06-06-2025 00:00:00
636,6,1794,24,1,19-05-2024 00:00:00
637,4,1795,24,True,30-08-2024 00:00:00
638,3,1799,20,1,12-05-2024 00:00:00
639,2,1801,45,FALSE,23-07-2024 00:00:00
640,8,1807,7,0,22-07-2024 00:00:00
641,7,1811,54,,15-05-2025 00:00:00
642,10,1812,41,TRUE,24-09-2024 00:00:00
643,9,1815,9,TRUE,05-09-2024 00:00:00
644,7,1818,47,0,28-03-2026 00:00:00
645,2,1820,9,0,08-03-2026 00:00:00
646,1,1823,10,,19-01-2026 00:00:00
647,2,1824,60,false,28-02-2026 00:00:00
648,1,1825,19,TRUE,24-09-2025 00:00:00
649,10,1829,42,1,17-05-2024 00:00:00
650,2,1830,19,false,04-04-2026 00:00:00
651,3,1832,10,1,16-05-2026 00:00:00
652,10,1835,24,false,26-02-2025 00:00:00
653,4,1836,34,1,03-02-2024 00:00:00
654,5,1838,9,,13-05-2026 00:00:00
655,7,1841,36,True,13-02-2024 00:00:00
656,4,1843,28,false,22-03-2024 00:00:00
657,7,1846,41,,22-04-2026 00:00:00
658,8,1849,31,FALSE,12-05-2025 00:00:00
659,10,1850,58,,10-08-2025 00:00:00
660,1,1856,48,FALSE,29-12-2025 00:00:00
661,10,1861,24,TRUE,08-11-2025 00:00:00
662,8,1866,35,True,15-08-2025 00:00:00
663,2,1869,1,0,17-08-2025 00:00:00
664,9,1873,1,,08-05-2024 00:00:00
665,10,1874,11,TRUE,22-03-2025 00:00:00
666,6,1878,18,True,07-02-2026 00:00:00
667,9,1884,47,FALSE,03-08-2025 00:00:00
668,2,1885,30,1,20-09-2025 00:00:00
669,9,1888,31,FALSE,23-09-2024 00:00:00
670,5,1891,46,TRUE,15-01-2024 00:00:00
671,10,1892,56,,12-03-2026 00:00:00
672,6,1894,53,0,25-02-2024 00:00:00
673,7,1895,15,True,26-05-2026 00:00:00
674,6,1904,56,false,18-02-2024 00:00:00
675,6,1905,51,0,09-06-2026 00:00:00
676,9,1906,54,1,22-02-2026 00:00:00
677,8,1907,36,FALSE,21-02-2026 00:00:00
678,7,1908,54,True,19-04-2026 00:00:00
679,10,1909,39,,09-09-2024 00:00:00
680,9,1910,,,29-04-2026 00:00:00
681,6,1912,20,True,12-10-2024 00:00:00
682,9,1913,1,,05-12-2025 00:00:00
683,8,1917,26,,16-09-2024 00:00:00
684,10,1919,49,TRUE,03-06-2024 00:00:00
685,3,1921,1,TRUE,04-05-2024 00:00:00
686,7,1922,38,FALSE,27-04-2024 00:00:00
687,7,1923,35,0,12-01-2024 00:00:00
688,1,1926,58,True,20-01-2026 00:00:00
689,2,1929,37,True,21-12-2025 00:00:00
690,10,1930,,false,02-10-2024 00:00:00
691,2,1934,57,True,01-02-2024 00:00:00
692,8,1935,7,false,24-01-2024 00:00:00
693,10,1937,32,FALSE,22-05-2024 00:00:00
694,5,1938,35,0,18-11-2025 00:00:00
695,6,1943,15,TRUE,30-04-2026 00:00:00
696,5,1944,1,TRUE,15-04-2025 00:00:00
697,3,1949,40,TRUE,23-03-2024 00:00:00
698,3,1953,49,1,20-09-2024 00:00:00
699,8,1954,13,,04-04-2026 00:00:00
700,5,1955,24,,16-02-2024 00:00:00
701,6,1960,57,TRUE,01-04-2025 00:00:00
702,2,1963,19,,18-04-2025 00:00:00
703,1,1964,24,True,21-06-2024 00:00:00
704,7,1966,,True,21-03-2024 00:00:00
705,1,1969,,,13-11-2025 00:00:00
706,4,1970,42,false,01-05-2024 00:00:00
707,9,1971,19,false,16-12-2025 00:00:00
708,6,1980,21,,12-03-2024 00:00:00
709,9,1984,1,,27-11-2024 00:00:00
710,3,1991,43,,25-01-2025 00:00:00
711,1,1997,18,FALSE,21-02-2024 00:00:00
712,2,1998,41,TRUE,16-01-2025 00:00:00
713,5,1999,2,,20-07-2024 00:00:00
714,6,2000,21,True,21-08-2025 00:00:00
715,9,2002,45,,02-05-2024 00:00:00
716,7,2004,45,1,12-01-2025 00:00:00
717,6,2012,34,1,17-05-2024 00:00:00
718,1,2013,39,1,28-06-2025 00:00:00
719,6,2016,15,TRUE,23-03-2025 00:00:00
720,7,2017,54,TRUE,17-03-2025 00:00:00
721,1,2020,21,1,09-06-2026 00:00:00
722,3,2021,18,,05-05-2024 00:00:00
723,2,2022,,,06-03-2026 00:00:00
724,3,2024,25,True,22-03-2024 00:00:00
725,6,2028,49,FALSE,11-07-2024 00:00:00
726,3,2029,34,True,03-07-2025 00:00:00
727,8,2030,57,0,16-01-2026 00:00:00
728,7,2031,21,FALSE,10-09-2025 00:00:00
729,3,2032,4,True,22-07-2024 00:00:00
730,3,2033,5,TRUE,07-09-2025 00:00:00
731,4,2034,7,false,31-05-2024 00:00:00
732,10,2035,36,0,02-01-2024 00:00:00
733,1,2037,46,0,10-07-2024 00:00:00
734,7,2040,37,1,24-07-2024 00:00:00
735,9,2045,60,TRUE,01-03-2026 00:00:00
736,2,2047,37,false,18-01-2026 00:00:00
737,5,2049,,FALSE,06-08-2025 00:00:00
738,9,2055,8,1,28-09-2025 00:00:00
739,5,2058,5,1,30-07-2025 00:00:00
740,5,2060,21,TRUE,05-03-2025 00:00:00
741,3,2063,54,FALSE,13-12-2025 00:00:00
742,2,2064,26,0,25-06-2025 00:00:00
743,4,2068,13,false,05-09-2024 00:00:00
744,9,2071,34,1,19-08-2025 00:00:00
745,10,2075,,,22-04-2026 00:00:00
746,7,2076,39,1,25-06-2025 00:00:00
747,6,2078,8,0,01-02-2025 00:00:00
748,5,2079,,True,14-07-2024 00:00:00
749,3,2085,11,TRUE,08-02-2026 00:00:00
750,1,2087,43,TRUE,21-07-2024 00:00:00
751,6,2089,46,0,05-02-2026 00:00:00
752,5,2092,22,,17-01-2025 00:00:00
753,2,2093,55,True,19-10-2025 00:00:00
754,1,2094,9,True,03-01-2025 00:00:00
755,2,2097,40,TRUE,12-04-2024 00:00:00
756,7,2098,,false,21-02-2024 00:00:00
757,10,2102,52,1,20-05-2026 00:00:00
758,5,2103,22,0,29-03-2025 00:00:00
759,2,2105,17,0,23-02-2026 00:00:00
760,6,2114,,True,07-06-2025 00:00:00
761,1,2116,8,TRUE,12-11-2024 00:00:00
762,3,2119,43,,17-03-2024 00:00:00
763,9,2122,22,TRUE,29-10-2025 00:00:00
764,10,2126,32,0,06-11-2025 00:00:00
765,3,2130,60,false,19-08-2024 00:00:00
766,8,2132,33,0,29-01-2025 00:00:00
767,1,2133,5,FALSE,19-06-2025 00:00:00
768,2,2134,25,True,30-05-2025 00:00:00
769,5,2135,53,True,07-11-2025 00:00:00
770,9,2137,5,FALSE,02-08-2025 00:00:00
771,8,2142,6,1,22-10-2024 00:00:00
772,2,2143,21,TRUE,26-10-2024 00:00:00
773,1,2144,48,,24-06-2024 00:00:00
774,7,2145,46,TRUE,23-10-2024 00:00:00
775,6,2147,45,1,08-11-2024 00:00:00
776,6,2148,60,FALSE,05-06-2026 00:00:00
777,8,2151,29,FALSE,23-02-2024 00:00:00
778,2,2152,40,True,13-03-2025 00:00:00
779,7,2154,37,false,17-06-2024 00:00:00
780,6,2155,,false,03-09-2025 00:00:00
781,8,2157,58,0,06-11-2024 00:00:00
782,9,2158,38,FALSE,16-11-2024 00:00:00
783,8,2160,1,1,08-03-2026 00:00:00
784,10,2163,55,,04-04-2025 00:00:00
785,10,2166,27,0,20-12-2025 00:00:00
786,1,2167,60,false,24-08-2024 00:00:00
787,10,2178,39,,24-03-2025 00:00:00
788,9,2180,39,TRUE,07-11-2025 00:00:00
789,10,2181,19,TRUE,24-03-2024 00:00:00
790,4,2187,9,True,01-04-2024 00:00:00
791,3,2190,60,TRUE,23-12-2024 00:00:00
792,9,2191,10,FALSE,26-05-2026 00:00:00
793,1,2194,38,1,03-10-2025 00:00:00
794,1,2198,30,,12-09-2024 00:00:00
795,2,2199,36,,17-04-2024 00:00:00
796,5,2201,48,TRUE,13-05-2025 00:00:00
797,8,2205,10,TRUE,11-06-2026 00:00:00
798,9,2207,4,,18-03-2026 00:00:00
799,10,2210,34,0,29-09-2025 00:00:00
800,3,2211,56,FALSE,10-05-2024 00:00:00
801,2,2212,24,TRUE,05-02-2024 00:00:00
802,3,2215,28,TRUE,11-07-2025 00:00:00
803,8,2219,49,false,01-06-2024 00:00:00
804,7,2224,44,TRUE,25-05-2024 00:00:00
805,2,2225,35,FALSE,23-04-2024 00:00:00
806,5,2230,1,FALSE,27-04-2026 00:00:00
807,9,2233,32,FALSE,21-03-2026 00:00:00
808,7,2236,58,FALSE,24-01-2026 00:00:00
809,6,2237,55,True,12-10-2024 00:00:00
810,7,2245,11,TRUE,21-09-2024 00:00:00
811,5,2248,41,false,11-03-2024 00:00:00
812,8,2254,9,0,09-01-2024 00:00:00
813,3,2258,14,,22-01-2026 00:00:00
814,3,2260,12,0,05-03-2025 00:00:00
815,2,2261,15,True,30-08-2024 00:00:00
816,8,2265,39,TRUE,22-05-2026 00:00:00
817,10,2266,24,True,16-10-2025 00:00:00
818,9,2267,53,1,09-05-2025 00:00:00
819,6,2269,42,TRUE,31-12-2024 00:00:00
820,2,2270,13,TRUE,19-05-2025 00:00:00
821,1,2273,20,,17-05-2026 00:00:00
822,2,2274,46,TRUE,10-09-2024 00:00:00
823,1,2275,40,1,23-05-2025 00:00:00
824,2,2277,34,True,06-04-2026 00:00:00
825,6,2279,22,false,08-02-2026 00:00:00
826,1,2281,46,false,19-06-2024 00:00:00
827,10,2283,33,1,04-05-2026 00:00:00
828,1,2286,4,FALSE,28-10-2025 00:00:00
829,3,2287,20,FALSE,24-04-2026 00:00:00
830,5,2290,29,false,01-02-2025 00:00:00
831,3,2291,50,True,18-05-2026 00:00:00
832,7,2294,23,false,24-08-2024 00:00:00
833,2,2295,,TRUE,29-11-2024 00:00:00
834,3,2298,29,FALSE,29-08-2025 00:00:00
835,7,2299,17,1,19-02-2026 00:00:00
836,6,2300,15,1,08-03-2025 00:00:00
837,8,2301,14,TRUE,03-03-2024 00:00:00
838,10,2308,28,1,20-02-2025 00:00:00
839,8,2311,53,FALSE,20-09-2024 00:00:00
840,10,2315,12,1,18-05-2025 00:00:00
841,1,2319,24,True,06-04-2025 00:00:00
842,5,2321,34,TRUE,20-01-2025 00:00:00
843,2,2325,4,0,15-08-2024 00:00:00
844,8,2327,2,FALSE,30-09-2025 00:00:00
845,5,2330,48,0,09-08-2025 00:00:00
846,4,2331,23,TRUE,07-01-2024 00:00:00
847,3,2334,35,false,20-05-2026 00:00:00
848,6,2335,47,false,03-02-2026 00:00:00
849,10,2339,48,0,03-04-2025 00:00:00
850,9,2341,27,false,14-09-2024 00:00:00
851,3,2344,7,,18-08-2025 00:00:00
852,10,2345,9,1,15-10-2025 00:00:00
853,9,2346,10,0,26-12-2025 00:00:00
854,3,2347,9,FALSE,05-11-2024 00:00:00
855,6,2350,24,True,27-06-2025 00:00:00
856,4,2352,48,,24-01-2026 00:00:00
857,6,2353,,True,12-02-2026 00:00:00
858,3,2354,38,TRUE,25-02-2025 00:00:00
859,3,2355,18,True,07-10-2024 00:00:00
860,2,2363,24,,07-06-2026 00:00:00
861,3,2364,38,1,02-01-2026 00:00:00
862,3,2365,36,1,26-04-2025 00:00:00
863,5,2366,43,false,26-10-2024 00:00:00
864,3,2368,13,1,21-06-2024 00:00:00
865,3,2369,59,True,02-10-2024 00:00:00
866,9,2371,49,false,12-02-2024 00:00:00
867,9,2375,51,0,09-10-2024 00:00:00
868,8,2381,,1,23-01-2024 00:00:00
869,7,2382,,false,11-08-2025 00:00:00
870,4,2384,30,1,27-11-2025 00:00:00
871,3,2388,27,FALSE,23-11-2025 00:00:00
872,2,2389,31,FALSE,15-04-2026 00:00:00
873,8,2390,52,True,13-04-2025 00:00:00
874,5,2394,50,TRUE,27-06-2025 00:00:00
875,7,2397,52,TRUE,01-03-2026 00:00:00
876,8,2399,23,TRUE,27-07-2024 00:00:00
877,8,2407,4,TRUE,11-09-2024 00:00:00
878,10,2408,48,TRUE,26-10-2025 00:00:00
879,3,2409,19,0,13-02-2024 00:00:00
880,5,2410,,FALSE,05-09-2024 00:00:00
881,3,2412,26,FALSE,10-05-2024 00:00:00
882,7,2413,,1,22-08-2025 00:00:00
883,3,2421,14,1,16-02-2025 00:00:00
884,5,2425,16,0,30-01-2026 00:00:00
885,9,2426,11,1,27-08-2024 00:00:00
886,3,2432,38,TRUE,23-05-2025 00:00:00
887,3,2436,49,FALSE,18-11-2024 00:00:00
888,10,2438,17,0,21-03-2024 00:00:00
889,1,2442,4,FALSE,10-09-2025 00:00:00
890,10,2443,10,True,07-02-2025 00:00:00
891,8,2448,19,false,02-09-2025 00:00:00
892,6,2450,25,1,18-02-2024 00:00:00
893,7,2451,17,1,29-10-2024 00:00:00
894,8,2452,6,FALSE,06-10-2024 00:00:00
895,1,2457,,false,01-02-2025 00:00:00
896,6,2458,32,false,12-05-2024 00:00:00
897,7,2462,25,FALSE,16-05-2024 00:00:00
898,5,2463,36,,07-10-2025 00:00:00
899,6,2465,8,,04-08-2024 00:00:00
900,3,2468,24,TRUE,19-02-2025 00:00:00
901,3,2476,14,True,02-02-2026 00:00:00
902,8,2478,12,1,16-03-2026 00:00:00
903,9,2482,11,0,27-10-2024 00:00:00
904,3,2483,54,false,10-01-2024 00:00:00
905,5,2489,12,,15-01-2026 00:00:00
906,3,2491,21,,12-05-2026 00:00:00
907,4,2493,45,false,19-06-2025 00:00:00
908,1,2495,43,FALSE,03-09-2025 00:00:00
909,2,2501,36,0,18-06-2025 00:00:00
910,10,2502,44,True,03-07-2025 00:00:00
911,3,2504,33,FALSE,08-02-2025 00:00:00
912,9,2511,50,,06-05-2026 00:00:00
913,6,2513,43,1,07-07-2025 00:00:00
914,10,2514,30,0,15-10-2025 00:00:00
915,3,2515,,0,10-12-2024 00:00:00
916,1,2516,32,1,28-07-2024 00:00:00
917,1,2519,41,0,02-04-2024 00:00:00
918,4,2520,48,false,06-06-2024 00:00:00
919,9,2521,13,1,16-04-2025 00:00:00
920,10,2526,13,FALSE,03-11-2025 00:00:00
921,3,2529,46,FALSE,12-01-2026 00:00:00
922,4,2530,7,0,26-11-2025 00:00:00
923,9,2536,27,0,24-02-2025 00:00:00
924,3,2537,6,,30-08-2025 00:00:00
925,9,2541,30,1,31-01-2025 00:00:00
926,8,2542,46,1,05-09-2024 00:00:00
927,9,2543,51,,14-07-2024 00:00:00
928,6,2546,,TRUE,04-07-2025 00:00:00
929,2,2555,46,True,21-12-2024 00:00:00
930,10,2557,7,FALSE,11-07-2025 00:00:00
931,4,2559,51,True,07-05-2026 00:00:00
932,5,2560,3,FALSE,23-01-2026 00:00:00
933,7,2563,18,1,20-03-2024 00:00:00
934,7,2569,6,1,10-10-2025 00:00:00
935,2,2574,4,FALSE,23-09-2024 00:00:00
936,7,2576,53,false,10-06-2025 00:00:00
937,7,2580,35,True,03-11-2025 00:00:00
938,8,2583,,True,15-04-2024 00:00:00
939,6,2585,22,1,08-06-2026 00:00:00
940,1,2586,6,0,26-04-2024 00:00:00
941,6,2596,50,True,06-06-2024 00:00:00
942,6,2597,36,false,24-03-2024 00:00:00
943,3,2603,19,,19-01-2026 00:00:00
944,5,2605,13,0,07-02-2026 00:00:00
945,1,2606,50,0,08-02-2025 00:00:00
946,6,2609,60,True,29-01-2024 00:00:00
947,4,2610,28,false,05-10-2024 00:00:00
948,10,2612,54,false,08-02-2024 00:00:00
949,10,2615,36,FALSE,09-09-2024 00:00:00
950,9,2616,41,True,08-06-2024 00:00:00
951,2,2617,58,0,07-05-2026 00:00:00
952,6,2625,54,0,24-02-2025 00:00:00
953,6,2629,48,,28-08-2025 00:00:00
954,6,2630,42,0,30-10-2024 00:00:00
955,7,2631,20,,16-05-2024 00:00:00
956,7,2635,2,TRUE,15-07-2024 00:00:00
957,4,2641,8,0,10-05-2024 00:00:00
958,5,2642,50,1,19-09-2025 00:00:00
959,5,2643,51,True,23-07-2025 00:00:00
960,4,2645,20,false,25-07-2025 00:00:00
961,7,2646,3,false,12-08-2025 00:00:00
962,10,2647,42,TRUE,09-11-2024 00:00:00
963,7,2648,9,false,14-10-2025 00:00:00
964,6,2653,9,True,28-06-2025 00:00:00
965,5,2654,45,false,10-04-2025 00:00:00
966,2,2655,37,1,01-07-2025 00:00:00
967,1,2656,29,1,11-10-2024 00:00:00
968,2,2659,51,false,10-06-2024 00:00:00
969,1,2661,10,True,14-08-2024 00:00:00
970,10,2663,56,,18-04-2024 00:00:00
971,1,2664,55,1,23-10-2025 00:00:00
972,5,2668,37,,20-01-2025 00:00:00
973,6,2670,18,0,18-12-2024 00:00:00
974,7,2673,4,false,09-10-2025 00:00:00
975,3,2674,18,false,18-04-2026 00:00:00
976,2,2675,21,,19-10-2024 00:00:00
977,10,2676,43,,01-08-2025 00:00:00
978,9,2679,15,,12-02-2024 00:00:00
979,3,2681,42,FALSE,06-07-2024 00:00:00
980,8,2688,57,TRUE,27-05-2026 00:00:00
981,4,2691,12,1,22-10-2025 00:00:00
982,10,2696,3,FALSE,25-05-2025 00:00:00
983,10,2697,45,false,21-03-2025 00:00:00
984,6,2699,39,TRUE,24-04-2026 00:00:00
985,4,2702,38,True,11-10-2025 00:00:00
986,6,2703,51,True,21-02-2024 00:00:00
987,4,2708,,TRUE,27-02-2025 00:00:00
988,4,2709,42,FALSE,13-07-2024 00:00:00
989,4,2710,56,True,02-09-2024 00:00:00
990,7,2711,44,True,06-11-2025 00:00:00
991,10,2716,9,,08-05-2024 00:00:00
992,8,2720,4,TRUE,25-04-2025 00:00:00
993,1,2726,54,TRUE,14-02-2024 00:00:00
994,7,2727,24,FALSE,27-07-2025 00:00:00
995,7,2730,19,FALSE,26-11-2025 00:00:00
996,3,2732,60,TRUE,03-01-2024 00:00:00
997,5,2733,47,0,19-03-2026 00:00:00
998,7,2735,2,TRUE,30-12-2025 00:00:00
999,9,2737,55,TRUE,26-06-2024 00:00:00
1000,2,2739,,,27-02-2026 00:00:00
1001,1,2741,32,True,05-01-2026 00:00:00
1002,1,2744,,TRUE,19-02-2025 00:00:00
1003,2,2746,,FALSE,19-06-2026 00:00:00
1004,7,2748,37,True,22-06-2024 00:00:00
1005,8,2750,5,True,21-04-2025 00:00:00
1006,4,2751,22,True,13-01-2025 00:00:00
1007,1,2757,17,false,21-10-2025 00:00:00
1008,6,2758,33,True,04-07-2024 00:00:00
1009,3,2760,14,FALSE,28-10-2025 00:00:00
1010,8,2761,22,True,26-01-2024 00:00:00
1011,9,2764,6,,13-11-2025 00:00:00
1012,6,2766,51,True,06-06-2024 00:00:00
1013,1,2769,29,FALSE,22-11-2024 00:00:00
1014,4,2771,57,,25-05-2024 00:00:00
1015,1,2776,27,True,08-06-2026 00:00:00
1016,7,2780,2,1,30-04-2025 00:00:00
1017,5,2785,33,1,03-02-2024 00:00:00
1018,4,2786,57,FALSE,26-06-2024 00:00:00
1019,1,2787,4,false,29-05-2025 00:00:00
1020,2,2795,27,TRUE,17-07-2025 00:00:00
1021,4,2800,34,,05-10-2024 00:00:00
1022,5,2801,1,TRUE,03-07-2025 00:00:00
1023,9,2804,43,,02-12-2025 00:00:00
1024,7,2805,17,false,31-08-2024 00:00:00
1025,6,2807,49,FALSE,23-03-2024 00:00:00
1026,8,2809,39,TRUE,25-06-2025 00:00:00
1027,7,2811,35,0,06-09-2025 00:00:00
1028,7,2813,43,false,05-03-2026 00:00:00
1029,8,2816,8,false,08-03-2026 00:00:00
1030,9,2817,47,,25-04-2024 00:00:00
1031,9,2830,39,false,13-03-2024 00:00:00
1032,8,2832,20,false,12-07-2024 00:00:00
1033,2,2833,59,FALSE,19-03-2024 00:00:00
1034,5,2837,34,1,03-05-2026 00:00:00
1035,2,2840,7,1,02-02-2025 00:00:00
1036,10,2842,60,false,20-04-2025 00:00:00
1037,2,2843,48,false,10-05-2025 00:00:00
1038,4,2844,48,0,26-04-2025 00:00:00
1039,4,2845,10,FALSE,12-01-2024 00:00:00
1040,6,2849,47,false,30-04-2024 00:00:00
1041,4,2851,17,FALSE,09-02-2024 00:00:00
1042,10,2853,23,false,04-07-2024 00:00:00
1043,4,2856,24,1,09-05-2024 00:00:00
1044,4,2857,31,false,23-02-2025 00:00:00
1045,9,2865,18,1,05-08-2024 00:00:00
1046,6,2869,58,1,06-05-2025 00:00:00
1047,6,2880,44,0,20-01-2025 00:00:00
1048,9,2892,43,FALSE,01-11-2025 00:00:00
1049,2,2894,,,23-01-2026 00:00:00
1050,3,2899,,1,17-01-2024 00:00:00
1051,5,2900,59,TRUE,19-12-2025 00:00:00
1052,3,2902,53,false,16-09-2024 00:00:00
1053,4,2905,2,TRUE,12-09-2025 00:00:00
1054,9,2908,27,1,19-07-2024 00:00:00
1055,4,2913,44,0,07-03-2024 00:00:00
1056,2,2915,52,1,05-03-2024 00:00:00
1057,1,2917,17,0,30-10-2024 00:00:00
1058,5,2919,22,0,06-11-2024 00:00:00
1059,3,2922,52,TRUE,17-05-2024 00:00:00
1060,3,2923,15,,10-10-2025 00:00:00
1061,1,2926,2,,10-06-2024 00:00:00
1062,8,2927,23,1,17-09-2024 00:00:00
1063,9,2929,33,,26-06-2024 00:00:00
1064,7,2935,47,0,13-10-2024 00:00:00
1065,1,2936,41,1,03-12-2024 00:00:00
1066,3,2941,47,TRUE,03-03-2026 00:00:00
1067,5,2953,11,false,01-11-2025 00:00:00
1068,5,2954,48,TRUE,06-01-2024 00:00:00
1069,9,2955,12,,13-02-2025 00:00:00
1070,3,2957,,True,19-05-2024 00:00:00
1071,6,2959,56,0,23-06-2024 00:00:00
1072,6,2961,4,0,04-05-2025 00:00:00
1073,6,2965,26,0,02-05-2025 00:00:00
1074,6,2971,52,TRUE,27-05-2025 00:00:00
1075,8,2972,28,TRUE,26-09-2025 00:00:00
1076,6,2978,23,false,14-06-2025 00:00:00
1077,2,2982,31,TRUE,15-08-2025 00:00:00
1078,3,2992,34,True,25-03-2024 00:00:00
1079,8,2997,45,FALSE,23-09-2024 00:00:00
1080,1,2999,34,,08-05-2025 00:00:00
1081,7,3000,1,0,10-07-2025 00:00:00
1082,7,3001,49,0,06-12-2025 00:00:00
1083,7,3002,34,TRUE,20-02-2024 00:00:00
1084,9,3007,14,false,25-01-2026 00:00:00
1085,5,3008,42,false,30-04-2024 00:00:00
1086,4,3012,7,FALSE,21-05-2026 00:00:00
1087,7,3021,40,,07-12-2024 00:00:00
1088,9,3022,32,FALSE,23-08-2025 00:00:00
1089,7,3029,24,FALSE,11-08-2024 00:00:00
1090,7,3031,29,FALSE,20-01-2025 00:00:00
1091,4,3032,12,TRUE,06-05-2024 00:00:00
1092,1,3042,39,false,28-09-2025 00:00:00
1093,10,3043,52,True,06-07-2025 00:00:00
1094,3,3044,41,,04-08-2025 00:00:00
1095,1,3047,29,True,28-11-2025 00:00:00
1096,5,3049,58,1,01-03-2025 00:00:00
1097,4,3052,44,TRUE,01-07-2025 00:00:00
1098,6,3059,32,,05-11-2024 00:00:00
1099,7,3060,49,FALSE,29-01-2025 00:00:00
1100,5,3061,45,TRUE,21-03-2026 00:00:00
1101,9,3064,56,false,04-05-2026 00:00:00
1102,5,3066,14,,07-09-2025 00:00:00
1103,5,3077,32,false,01-01-2026 00:00:00
1104,7,3079,10,TRUE,20-01-2024 00:00:00
1105,9,3087,26,0,23-08-2025 00:00:00
1106,10,3088,17,false,19-02-2026 00:00:00
1107,1,3094,18,0,15-02-2024 00:00:00
1108,3,3095,7,false,01-05-2026 00:00:00
1109,8,3099,41,1,20-06-2025 00:00:00
1110,10,3102,9,false,15-04-2024 00:00:00
1111,4,3106,60,True,30-05-2025 00:00:00
1112,4,3113,54,,13-08-2024 00:00:00
1113,4,3114,9,0,18-05-2025 00:00:00
1114,10,3116,48,FALSE,09-06-2024 00:00:00
1115,9,3119,18,FALSE,10-12-2024 00:00:00
1116,2,3121,45,1,23-05-2024 00:00:00
1117,7,3124,7,false,11-04-2026 00:00:00
1118,1,3125,23,FALSE,28-03-2024 00:00:00
1119,9,3130,12,TRUE,28-02-2025 00:00:00
1120,5,3133,14,false,10-04-2025 00:00:00
1121,6,3137,34,1,10-02-2025 00:00:00
1122,4,3142,49,0,15-04-2026 00:00:00
1123,5,3144,25,TRUE,09-04-2026 00:00:00
1124,1,3146,,false,14-01-2026 00:00:00
1125,4,3150,60,TRUE,06-06-2024 00:00:00
1126,4,3151,16,0,13-08-2025 00:00:00
1127,2,3153,18,false,19-05-2024 00:00:00
1128,6,3155,20,false,06-01-2024 00:00:00
1129,1,3157,2,0,25-01-2024 00:00:00
1130,7,3158,,TRUE,01-03-2025 00:00:00
1131,7,3162,,false,20-11-2024 00:00:00
1132,2,3165,45,TRUE,14-09-2025 00:00:00
1133,6,3167,28,TRUE,18-03-2026 00:00:00
1134,6,3169,44,false,21-09-2025 00:00:00
1135,1,3171,52,false,20-09-2024 00:00:00
1136,3,3173,7,,13-08-2025 00:00:00
1137,10,3176,54,,08-09-2025 00:00:00
1138,10,3177,16,false,17-09-2024 00:00:00
